Id, ChartId
31370,chartId_1444656311305_0.06528539568507568
50404,chartId_1462982523914_0.9372502018938631
35614,chartId_1448431260521_0.5657143972537861
50682,chartId_1463204631365_0.07545387136772297
39049,chartId_1452481096563_0.7245499263517559
30610,chartId_1443925710759_0.32522582003238975
47982,chartId_1460687411877_0.9302287397440523
4135,chartId_1398836408896_0.49770285465431374
32311,chartId_1445445703723_0.26296645432776133
6257,chartId_1402373442450_0.5675125319832375
57495,chartId_1472398600281_0.8399478537030518
40837,chartId_1454004678938_0.32629026379436255
40363,chartId_1453466233652_0.7879132154817596
51338,chartId_1463953819354_0.7821933507379057
49955,chartId_1462477224097_0.6552481044452966
47557,chartId_1460406762962_0.3439399666916425
53456,chartId_1466124218535_0.36834685783833265
55014,chartId_1468225731516_0.39350370599062023
41040,chartId_1454194631294_0.27336845971876294
45204,chartId_1457996382720_0.33619534270837903
54346,chartId_1467135485743_0.8137788537424058
21527,chartId_1433353088685_0.13020011934020276
44249,chartId_1457162787061_0.45986280895792453
26072,chartId_1438824004178_0.13472628366899403
611,chartId_1370015811909_0.935088259665387
36166,chartId_1449037428543_0.783656499493216
20945,chartId_1432620364266_0.9398425682959144
34200,chartId_1447167817063_0.9861180327737782
54550,chartId_1467367040485_0.2771411828363475
37216,chartId_1450066498619_0.4568572674028225
54574,chartId_1467395700614_0.4850536326353784
18231,chartId_1429163075586_0.9261552613483028
16905,chartId_1427272202177_0.22601011719072245
1397,chartId_1375822795643_0.14138451298311033
11281,chartId_1415227058756_0.5412800819745818
16687,chartId_1426848320217_0.12113063956328213
40053,chartId_1453329248732_0.36309167701506867
2062,chartId_1383027401484_0.7024430210054157
15951,chartId_1425466645461_0.483080269936261
20536,chartId_1432110038910_0.9964349718902379
9651,chartId_1411588706271_0.7358239334019595
40100,chartId_1453388394422_0.7817503860720667
26035,chartId_1438777099050_0.12664551381021738
56250,chartId_1470758184333_0.5855926979739282
20911,chartId_1432553270890_0.45438526227704306
31545,chartId_1444793992873_0.3973234125878662
42911,chartId_1455982780178_0.441385412856136
18321,chartId_1429267661537_0.0570391644658691
4279,chartId_1399034487470_0.9265805540633407
4877,chartId_1399919361587_0.48717937864700633
37750,chartId_1450647513156_0.6720645712526319
12237,chartId_1417521901511_0.24001677811605776
37728,chartId_1450588127077_0.3881698967698443
4,chartId_1364711286329_0.11441551182234277
5167,chartId_1400422304846_0.7529748632255734
4105,chartId_1398797673282_0.17627100725210637
28967,chartId_1442518398060_0.6031501566239275
36909,chartId_1449676668627_0.8079746209904677
33748,chartId_1446724462522_0.4669870256857294
33806,chartId_1446753982969_0.9802554954898085
36648,chartId_1449472170832_0.39662675673588027
35036,chartId_1447810721797_0.44377868373995183
32618,chartId_1445646172817_0.022334097814463327
13558,chartId_1420740966586_0.0198219887752189
21509,chartId_1433337249173_0.7817562893747141
28269,chartId_1441744095638_0.5392051490805674
5458,chartId_1401033813502_0.6812683021709956
11968,chartId_1416892902188_0.7889884890112908
14205,chartId_1422268927600_0.8435270507603256
3893,chartId_1398434594276_0.8402756465457588
34359,chartId_1447284431938_0.940360381557183
28735,chartId_1442321613005_0.13673869264312088
40437,chartId_1453721191831_0.6735338084615765
37657,chartId_1450447408104_0.7314370116484572
9776,chartId_1411932479283_0.0066443870548213435
29188,chartId_1442792462417_0.8480089756194502
39644,chartId_1452890752154_0.735394055340676
3604,chartId_1397924477054_0.15975774729616482
50567,chartId_1463071840589_0.07644495905651272
22790,chartId_1434998452926_0.5167903328763957
11032,chartId_1414694423969_0.13348506612154237
25516,chartId_1438066704195_0.1749813217944473
19263,chartId_1430479287802_0.2647538733850056
5009,chartId_1400096382415_0.7924226097169021
2971,chartId_1393031809851_0.3097629143821401
38418,chartId_1451751003872_0.19733030671308727
5419,chartId_1400881863552_0.92989895360158
44770,chartId_1457574776423_0.7549296452198178
5314,chartId_1400697319983_0.5794524415135543
19041,chartId_1430237184600_0.007657074512951556
5317,chartId_1400699769571_0.3597712636022713
50369,chartId_1462963416801_0.5212696136341195
48348,chartId_1461007690687_0.1723308020766967
39734,chartId_1453119578115_0.35767840709818776
21275,chartId_1432974106755_0.2780920944836475
38277,chartId_1451446981673_0.220689068923279
7354,chartId_1404772884292_0.7543028263042305
30729,chartId_1444041466544_0.9840135825797915
49212,chartId_1461705901565_0.8706220965729023
55470,chartId_1469104676551_0.623120474984388
55494,chartId_1469129145978_0.24346240481111553
46300,chartId_1459033027037_0.5157477327662185
9170,chartId_1410574190697_0.07487552748023496
43207,chartId_1456280172553_0.2674166231881827
27760,chartId_1441086825196_0.11161776380464777
7724,chartId_1406654281226_0.2998354350024628
16228,chartId_1426020390664_0.8991647979555242
23746,chartId_1435836839164_0.05093941907778948
7636,chartId_1406230030302_0.7369939760502515
41757,chartId_1454967001478_0.15835804606432063
28506,chartId_1441993272647_0.2590294689271044
7125,chartId_1404219488309_0.2728728567485881
12307,chartId_1417634568087_0.18195969053295335
43533,chartId_1456563102897_0.6392359836027026
17383,chartId_1427899682230_0.15151295345276594
23437,chartId_1435534667957_0.33528853124956603
24284,chartId_1436497037428_0.06252815448234133
3078,chartId_1393941870481_0.9340033266142169
11875,chartId_1416580109526_0.543913475423552
17141,chartId_1427495924196_0.9841700034981033
48500,chartId_1461106574980_0.430001670884782
4143,chartId_1398845834276_0.3698722277012943
12777,chartId_1418645810046_0.00838319835236162
5700,chartId_1401407549487_0.7950315775933096
16289,chartId_1426113552639_0.3351681146637273
31694,chartId_1444884225906_0.8382786617148668
54297,chartId_1467091901168_0.025679496199753127
15904,chartId_1425404897456_0.03036361894230427
41586,chartId_1454771446637_0.0032704967498263237
11599,chartId_1416134555019_0.7808823564348702
7458,chartId_1405856178502_0.3273496903860184
53546,chartId_1466196856342_0.6370281709113541
14206,chartId_1422268927978_0.6682069038943472
31497,chartId_1444747871384_0.8001258340754869
37503,chartId_1450296845163_0.10337028768477702
54733,chartId_1467692222690_0.42159305437780525
9022,chartId_1410302404931_0.5822490180298399
5865,chartId_1401465264198_0.5006309318710159
43032,chartId_1456159345461_0.009989771518167045
41497,chartId_1454668511902_0.3900251549202949
21997,chartId_1433925904553_0.16866220761740297
10422,chartId_1413277343120_0.6709438961435826
53680,chartId_1466451782025_0.632278600571386
11614,chartId_1416158188780_0.06359129214748393
28052,chartId_1441474028985_0.26941072824411094
5352,chartId_1400766928345_0.5488084096915446
23441,chartId_1435543105299_0.8360571595840156
23628,chartId_1435738306914_0.4073492738797495
23886,chartId_1436068569637_0.9598241587506527
16716,chartId_1426886881167_0.2833292266617652
56812,chartId_1471538838453_0.9125726921942884
49266,chartId_1461728603495_0.5294900012668222
54258,chartId_1467052925885_0.8170644927199125
2537,chartId_1387503354813_0.07363399265843623
24158,chartId_1436383984271_0.028079848767491477
52336,chartId_1464904270502_0.6679999089008964
5143,chartId_1400343992150_0.3966500668287409
14209,chartId_1422270397069_0.033029854948763426
53653,chartId_1466429933364_0.25786226485513297
16818,chartId_1427139168944_0.7213746837536699
38062,chartId_1451180500793_0.9813707404146814
24887,chartId_1437151675690_0.4746227359864861
29278,chartId_1442887785312_0.5835276795317831
2286,chartId_1384914443493_0.4187502685393744
37123,chartId_1449930087373_0.8275276865321082
40260,chartId_1453488791141_0.6737524977775712
44032,chartId_1456989889185_0.20806394813806162
37252,chartId_1450105413166_0.23829972759492501
44837,chartId_1457630789661_0.03516102906768365
10237,chartId_1386611735975_0.5554252963896635
4900,chartId_1399954233472_0.5546439710668946
47778,chartId_1460564325827_0.24166492419317365
49706,chartId_1462266158201_0.099200347480216
39842,chartId_1453183050946_0.990824448177591
31736,chartId_1444915141980_0.5533294669770152
35070,chartId_1447852227922_0.8888682506502306
56825,chartId_1471552849607_0.09802229611827573
40423,chartId_1453709381443_0.36182840019362455
22347,chartId_1434467722022_0.21969768826099528
33216,chartId_1446160733220_0.23590468801558018
49046,chartId_1461580636738_0.6733112942893058
45404,chartId_1458139112999_0.25758302660459314
5496,chartId_1401111832396_0.932061910609735
7215,chartId_1404378650229_0.4688841390548238
16252,chartId_1426081108291_0.07146740497674791
46450,chartId_1459268688431_0.3403125807335124
55923,chartId_1470133717784_0.7855908390888427
37169,chartId_1449992986848_0.4099909943786258
38941,chartId_1452299758955_0.6573982147676831
46238,chartId_1458934598334_0.4051129927030311
23461,chartId_1435573937363_0.4057793545535595
11024,chartId_1414688184666_0.23424420782983413
36467,chartId_1449301462082_0.30340444469158473
4227,chartId_1398968546826_0.7053403300319355
19787,chartId_1431314234194_0.882430590070193
25311,chartId_1437765877287_0.6043093400993565
52182,chartId_1464789941527_0.9669962885228676
40965,chartId_1454100043494_0.05918260780163109
11260,chartId_1415210525574_0.8592642067766512
19796,chartId_1431322540608_0.8829856468610424
13555,chartId_1420735256824_0.8670753262466768
38208,chartId_1451382915166_0.9888373489901431
43103,chartId_1456223008487_0.3878094150943643
37805,chartId_1450714168065_0.5477610095524437
39545,chartId_1452809546549_0.8396374745735324
50767,chartId_1463337502928_0.00027677344947335536
15350,chartId_1424245802605_0.024020553752003792
10241,chartId_1412786005311_0.2828559812086745
40754,chartId_1453949897993_0.9798257986549288
57749,chartId_1472657789978_0.2603821825421114
4217,chartId_1398960435806_0.7110947338753162
13308,chartId_1420283366883_0.3384836968977967
12962,chartId_1419009414481_0.774540994820187
5354,chartId_1400768096239_0.5812743353147788
4643,chartId_1399560097749_0.057804658510458184
23044,chartId_1435115623418_0.31889313646307543
21761,chartId_1433738990578_0.2991228023443007
53454,chartId_1466122213531_0.9809433862991597
39626,chartId_1452881252019_0.5883573593532381
23531,chartId_1435667313908_0.23940886014710205
12876,chartId_1418847579063_0.2829014934198432
29487,chartId_1443010975498_0.9739024399314076
36248,chartId_1449092225872_0.9532635078645414
4828,chartId_1399838656675_0.03702010365680242
18914,chartId_1430029179535_0.8556320229516412
38012,chartId_1450981776300_0.1258807018395432
31819,chartId_1444986812983_0.8201069915364698
32506,chartId_1445568789881_0.8016695990321475
22112,chartId_1434079802805_0.9002595321414352
31880,chartId_1445071304943_0.49709072755649686
16477,chartId_1426538151797_0.8325691195479212
4137,chartId_1398838663749_0.5628469222086418
54021,chartId_1466775098275_0.2379960114057279
27330,chartId_1440593441960_0.8528723778186343
14665,chartId_1423074390394_0.9789197630707845
39042,chartId_1452479985309_0.5269167239892207
45724,chartId_1458435508999_0.8610954601473242
47346,chartId_1460143927055_0.6466168315697669
47324,chartId_1460127660888_0.8485984103538866
24010,chartId_1436256413617_0.5065034614550656
24615,chartId_1436939080110_0.43403373319335514
31791,chartId_1444966157666_0.9647147052455693
40855,chartId_1454020326911_0.9169174538881788
4763,chartId_1399654688030_0.7601395528763533
51265,chartId_1463778182221_0.4913358665071428
13859,chartId_1421433830305_0.2039934879575548
17331,chartId_1427816076168_0.08682368207001967
49743,chartId_1462295520270_0.07836156878546763
9558,chartId_1411465730124_0.23925712957358108
34534,chartId_1447383617678_0.7911904733628035
7545,chartId_1406024824507_0.9275357660401406
49634,chartId_1462118249273_0.5057132940534568
46520,chartId_1459326906884_0.36402231866047435
54477,chartId_1467272289773_0.9705107413997041
12870,chartId_1418839362068_0.9097357357839296
5704,chartId_1401409181837_0.3699014589391943
49279,chartId_1461747059278_0.04141414466853771
21618,chartId_1433447906867_0.07509003624761118
55882,chartId_1470062639648_0.7388152438104956
54506,chartId_1467300633479_0.7859900188632309
9976,chartId_1412256453572_0.7025266309899978
55532,chartId_1469193174911_0.20791842558705192
6781,chartId_1403640167805_0.9101065751145237
30705,chartId_1444015175419_0.2973477253690362
22390,chartId_1434509377094_0.004176689564376779
43437,chartId_1456432887826_0.31843490300355465
31196,chartId_1444429706016_0.8097392938961078
28421,chartId_1441905642520_0.041244998716690184
24886,chartId_1437128014226_0.41026477284633805
45441,chartId_1458162519362_0.4481452167074776
28493,chartId_1441981613440_0.02166004304753305
12636,chartId_1418225710861_0.5173921862038993
50461,chartId_1463023267676_0.4369422115965062
8629,chartId_1409088687613_0.5792947116904206
46476,chartId_1459284457732_0.3051339568523008
35388,chartId_1448228654222_0.039117907639592886
37683,chartId_1450506714620_0.543481253412006
18085,chartId_1429013307049_0.6728457050829084
23262,chartId_1435281546846_0.8995879750454716
6754,chartId_1403623838587_0.6684677671332861
13233,chartId_1420021187171_0.5427759149828648
15027,chartId_1423672129940_0.3977392253190577
10680,chartId_1413971729235_0.5286271062933714
8717,chartId_1409337117727_0.6676987610125051
7394,chartId_1404861568542_0.48555011887114796
16191,chartId_1425986788280_0.29181932916361253
4177,chartId_1398894527469_0.8243422994318718
35108,chartId_1447872276646_0.82560935180069
49310,chartId_1461773013614_0.08772718921838274
39452,chartId_1452772054184_0.6567066261248475
51429,chartId_1464033014526_0.5290051285017736
23254,chartId_1435266096355_0.31973847860055176
35386,chartId_1448223111018_0.5903906601015478
3812,chartId_1398319898331_0.9957077875939327
47270,chartId_1460081815511_0.9547584997443891
37598,chartId_1450384835309_0.33620085843710573
12109,chartId_1417121264699_0.8907556631119129
9633,chartId_1411567409026_0.11140297834167079
28767,chartId_1442345237801_0.25575919495895505
36635,chartId_1449463227696_0.2413243340495017
56262,chartId_1470763160496_0.9149174897465855
24328,chartId_1436550180569_0.38280438264900013
47878,chartId_1460628378939_0.15229382676297753
7232,chartId_1404405487413_0.47515374764437296
12933,chartId_1418925888124_0.009094588458538055
17686,chartId_1428326073570_0.45946898689377335
2430,chartId_1386309453026_0.5024993821071935
23408,chartId_1435521832194_0.20293288671439091
16355,chartId_1426258293443_0.6049182317288834
22455,chartId_1434567813687_0.792503051424643
36767,chartId_1449553550809_0.5427569216117263
8065,chartId_1407358928848_0.7536102292893942
34703,chartId_1447567435310_0.6446233177125296
29836,chartId_1443239691679_0.293198847170924
33936,chartId_1446910250486_0.494227560935542
42858,chartId_1455903496757_0.7586703089120611
15645,chartId_1424897906275_0.8775058189485521
40247,chartId_1453480110930_0.4637565355791308
45935,chartId_1458675999326_0.3437690100458789
5954,chartId_1401721134953_0.29155068071904955
17671,chartId_1428300238584_0.21652841651209098
26165,chartId_1438903848251_0.34616482651106006
26976,chartId_1440119928322_0.8081604134779561
4772,chartId_1399677932434_0.380823263193201
38076,chartId_1451219964883_0.38098424673080444
3535,chartId_1397819183680_0.6871603508904385
20833,chartId_1432382634438_0.6684370264410973
12901,chartId_1418898372139_0.48125647800043225
18777,chartId_1429790661817_0.21268346493985074
18142,chartId_1429099082584_0.8529906188472824
18043,chartId_1428938659431_0.983115277820222
2648,chartId_1389576840949_0.7124164874453311
40043,chartId_1453324527421_0.3598274516905782
27133,chartId_1440412705471_0.8325202707749596
88,chartId_1365727857731_0.7338660721847574
12955,chartId_1418983946098_0.24838299495017735
13528,chartId_1420681440490_0.47755530027221543
8572,chartId_1408904738341_0.1482384930129904
20838,chartId_1432387251851_0.8965014100889908
38890,chartId_1452247290534_0.07115745243031002
39961,chartId_1453257597741_0.3106702183080346
51331,chartId_1463943687905_0.06536502229201241
55821,chartId_1469901936736_0.5582652947863748
38511,chartId_1451903948819_0.300039689440418
22782,chartId_1434994663726_0.2764946563975578
51010,chartId_1463572165607_0.9519447104424286
41583,chartId_1454770401097_0.3744706285719208
6661,chartId_1403583246637_0.503162683776871
5300,chartId_1400689771233_0.27162272211066623
24093,chartId_1436339672752_0.1828661463718163
1678,chartId_1378532375245_0.6051750223108618
35767,chartId_1448591090099_0.6589203697696269
36874,chartId_1449649068281_0.3972795069291796
28021,chartId_1441379644775_0.7261806027966905
16048,chartId_1425597820937_0.26090455925001976
15165,chartId_1423864712886_0.7902020907789138
53024,chartId_1465766123382_0.07425281080630908
24301,chartId_1436520664403_0.5137452399889328
17273,chartId_1427732521892_0.03571477635024317
48517,chartId_1461117113315_0.6789021300801901
37177,chartId_1450010287964_0.3843499541078224
40410,chartId_1453698080744_0.32357223512102623
57506,chartId_1472166540826_0.13831583014689386
54419,chartId_1467217775963_0.6628862199070783
54334,chartId_1467127811044_0.3632453543869524
50430,chartId_1462997390040_0.833202985433561
43101,chartId_1456217801233_0.7587250143213124
43767,chartId_1456800626843_0.6209931816565598
35173,chartId_1447995926210_0.5017823605027561
21137,chartId_1432824612652_0.4806774636464018
42634,chartId_1455726919174_0.9199474499893283
40894,chartId_1454072553575_0.21622726927491292
14276,chartId_1422361255818_0.585850680740787
1433,chartId_1376018826229_0.07664019931455684
26196,chartId_1438954219421_0.489342893580478
58477,chartId_1474761217886_0.8742346382736541
30767,chartId_1444060297464_0.2844074914896337
53063,chartId_1465819342727_0.22452909751852817
10631,chartId_1413887589053_0.6609407582793383
49512,chartId_1461911662720_0.6375038271827544
31614,chartId_1444835278210_0.5677788065774988
16912,chartId_1427278174772_0.5258820559765367
18311,chartId_1429260794382_0.7944307013611209
194,chartId_1367281350663_0.6000475057995891
44914,chartId_1457696232922_0.896822720858341
19864,chartId_1431413272124_0.4433614269364625
4613,chartId_1399524466841_0.3758552246639397
18172,chartId_1429112410527_0.02411029508705992
15534,chartId_1424680735971_0.5571832508803587
25233,chartId_1437712609456_0.7363730101600225
22828,chartId_1435009913972_0.46287370566278696
19634,chartId_1431002663193_0.4634276108195631
19712,chartId_1431101965896_0.6747641194537964
28267,chartId_1441743804508_0.09178138487824561
12479,chartId_1418054777768_0.6882322608558391
49544,chartId_1461940273739_0.6678468472265768
18094,chartId_1429024580870_0.9209120646119118
31193,chartId_1444423632489_0.40401654574511125
34659,chartId_1447498104581_0.4245260818861425
22008,chartId_1433935631904_0.744892455494925
30416,chartId_1443776076768_0.15954054731955058
42124,chartId_1455262160893_0.8845438580057783
19509,chartId_1430840487191_0.43066997841304755
56675,chartId_1471405341400_0.6257257206175382
53664,chartId_1466438855282_0.20652055111713707
30989,chartId_1444215375077_0.9618358555378917
42681,chartId_1455753125054_0.3171638972615261
23792,chartId_1435899066643_0.14396397275493472
24310,chartId_1436530072596_0.0777170245441835
43118,chartId_1456231520955_0.8723229065306483
11126,chartId_1415009881056_0.6436219311963739
42379,chartId_1455565288061_0.7613148332127536
34878,chartId_1447723062708_0.876408359025792
10542,chartId_1413568325917_0.9245961051411335
47094,chartId_1459943325069_0.45423721919427084
31060,chartId_1444276629470_0.8754523979047857
13649,chartId_1421054790791_0.06421372173002238
48455,chartId_1461077099967_0.9005663377409337
7855,chartId_1406922977651_0.012485322264633558
36638,chartId_1449465981026_0.04920135252177715
4959,chartId_1400060516710_0.4567197339021242
55768,chartId_1469707064484_0.7579544330306791
27493,chartId_1440733597141_0.1820482961513803
40859,chartId_1454020636315_0.9209435479715466
36561,chartId_1449394979923_0.8793583155805292
51256,chartId_1463769962711_0.25030392152257264
34771,chartId_1447634857148_0.9568122362920639
25197,chartId_1437616533280_0.8440918116087112
9265,chartId_1410813916734_0.037917482087047094
39580,chartId_1452838527043_0.47511341236531734
10215,chartId_1412713386042_0.5115243288349917
38318,chartId_1451486279851_0.39347192158296135
16377,chartId_1426293969902_0.8730016428840776
10516,chartId_1413546388780_0.4404009049317843
44380,chartId_1457322089999_0.13231029614604828
11775,chartId_1416379431437_0.5766476871875583
13826,chartId_1421349039258_0.3043246583491437
46990,chartId_1459849804122_0.8170676672504592
5770,chartId_1401428491419_0.38613672894553297
52086,chartId_1464726714850_0.06000691324784885
25147,chartId_1437589122109_0.549553728261071
10415,chartId_1413266975004_0.8479811623262912
45213,chartId_1458004220877_0.28742621606215835
14218,chartId_1422274596695_0.14365773573907037
963,chartId_1371232867128_0.7750809680832957
54273,chartId_1467060715421_0.8839760355185717
30764,chartId_1444060258401_0.7926636661117072
56363,chartId_1470897552627_0.24585819575619072
54496,chartId_1467295560455_0.982759321402373
24442,chartId_1436785376668_0.9377037296071649
44719,chartId_1457534009511_0.8356784520101192
30977,chartId_1444193939984_0.12301230933731716
38294,chartId_1451461545316_0.3972947485744953
13391,chartId_1420498343769_0.5608882073824913
17075,chartId_1427414164494_0.7941980301381986
55454,chartId_1469090302970_0.4746385688326966
31024,chartId_1444244096143_0.615487348219528
25112,chartId_1437535846099_0.5241198377996687
57227,chartId_1472054973548_0.4712125399031081
22025,chartId_1433952133158_0.493631993348263
7315,chartId_1404688299718_0.028440227017162423
34091,chartId_1447087228998_0.4573732577264309
38579,chartId_1451957419293_0.46587197785265744
2624,chartId_1389247890518_0.5550258324680283
7398,chartId_1404872485768_0.1189830961836319
8914,chartId_1409945017333_0.678146722103817
17038,chartId_1427387014887_0.7923596604092981
35325,chartId_1448131429316_0.6708832380827516
36733,chartId_1449527219777_0.020152446339759267
13666,chartId_1421074971218_0.5025754258977964
3252,chartId_1395520950523_0.7777572855376041
57116,chartId_1471960754416_0.18976435386521667
29567,chartId_1443038213325_0.8359025060085743
44593,chartId_1457448351033_0.9304740316742749
52544,chartId_1465231888740_0.2811119528571119
1426,chartId_1376017820654_0.014773541640445531
46912,chartId_1459773406823_0.0025063777126038133
18256,chartId_1429187156201_0.45694620309671374
56665,chartId_1471396407520_0.14498561536620152
25223,chartId_1437701839714_0.6552185479550563
48415,chartId_1461052110582_0.9470066723945479
32488,chartId_1445543950675_0.15837133233435452
16284,chartId_1426108822405_0.13484776134124055
7862,chartId_1406985791756_0.8610933047386746
25705,chartId_1438248554787_0.7503801293718164
37661,chartId_1450452604515_0.5916481511667371
45451,chartId_1458186473433_0.137052225088318
33655,chartId_1446650806640_0.9034552479459158
45410,chartId_1458139524905_0.6207764033818806
24000,chartId_1436249950753_0.21566149176913751
6403,chartId_1402695434733_0.8354164754896964
1301,chartId_1374957658288_0.8565839913760431
32853,chartId_1445895276106_0.039795828007486156
53510,chartId_1466174054272_0.4946733830674795
27040,chartId_1440209394962_0.48338822805498854
25802,chartId_1438359068708_0.09252845716265584
42188,chartId_1455322064279_0.05257517488666341
29360,chartId_1442939109942_0.23062895275248668
44659,chartId_1457477388956_0.1479347180595204
51068,chartId_1463614257861_0.7210647805086918
56022,chartId_1470303300812_0.04284885193006088
49300,chartId_1461766735616_0.5865291576563116
38469,chartId_1451841151172_0.7309711740817875
19434,chartId_1430723574007_0.558716221006193
27470,chartId_1440710092196_0.2718615723051825
13266,chartId_1420194729494_0.7641952223053727
2414,chartId_1386275424199_0.2701056031369425
16761,chartId_1427035146775_0.9297186260497229
34189,chartId_1447159291442_0.3040019454195386
13240,chartId_1420025890339_0.8713863083545311
12710,chartId_1418421284905_0.9249045302474513
2614,chartId_1389226916047_0.9610305602148053
44715,chartId_1457532894266_0.032227762550645134
47340,chartId_1460141912114_0.16599662702348666
46490,chartId_1459286706132_0.2532951318617713
24549,chartId_1436886504978_0.21092716145138213
43003,chartId_1456153002475_0.36185703962109983
4083,chartId_1398786671737_0.8966020414237777
48281,chartId_1460974237909_0.3766415721255939
31400,chartId_1444672475275_0.6836716940162638
36883,chartId_1449664121304_0.7274796106727352
15274,chartId_1424120635107_0.9667391156237635
43164,chartId_1456256438384_0.24724919582555133
15476,chartId_1424458177176_0.17258512748589327
8613,chartId_1409065117708_0.2693447041795095
46432,chartId_1459259352476_0.41231149391136373
33828,chartId_1446788576586_0.21598387085675952
5990,chartId_1401805430675_0.5463770255801931
30425,chartId_1443781322606_0.6987197659909725
15533,chartId_1424678021748_0.7491224853759401
2066,chartId_1383092535045_0.4037790777623374
10125,chartId_1412588169786_0.26123753844094505
53189,chartId_1465897719844_0.3390625603933896
1134,chartId_1372336292562_0.9111023616684478
53661,chartId_1466437713407_0.12228349335075855
43060,chartId_1456189363907_0.38018522013335926
38127,chartId_1451302120543_0.6283387304283679
17076,chartId_1427414190224_0.2245526037319221
29085,chartId_1442643451941_0.31144798758182063
35915,chartId_1448756953569_0.19771563674563558
37882,chartId_1450805160087_0.9896480247844011
28158,chartId_1441639235725_0.2519002795890462
13220,chartId_1419935090589_0.48847569134386664
346,chartId_1369245626779_0.4921442787607829
34655,chartId_1447487730619_0.3657298367470503
27543,chartId_1440791144287_0.7388266876463505
26780,chartId_1439932255522_0.6835432754045686
32881,chartId_1445921243729_0.6712415791116655
52562,chartId_1465247236173_0.008711532723788495
29207,chartId_1442828137835_0.2629343855858928
12984,chartId_1419106020619_0.3967207718414211
12050,chartId_1417082096653_0.019982907551923168
10757,chartId_1414066332415_0.7824704804237372
358,chartId_1369262982237_0.35002210725013233
14392,chartId_1422563520609_0.9950304645955237
33861,chartId_1446832265791_0.336636569488362
56056,chartId_1470368662576_0.25399873032521103
23069,chartId_1435133879451_0.8525790271814913
58316,chartId_1473798218893_0.03683116424720845
14784,chartId_1423185135306_0.6587147724132577
27931,chartId_1441301405946_0.11926607018806146
49516,chartId_1461913715543_0.3598384545238155
42323,chartId_1455514112366_0.368181254743662
30702,chartId_1444013771253_0.6542401584904174
16204,chartId_1426002080757_0.8541048525490027
24548,chartId_1436885679817_0.4781126344249192
1438,chartId_1376019511785_0.2882964199953268
42648,chartId_1455730534445_0.00999152947253279
18462,chartId_1429513156901_0.8964565501082689
13088,chartId_1419376862526_0.3775532135072074
12863,chartId_1418835805895_0.8457954497748477
48045,chartId_1460722600337_0.6227623055818428
41485,chartId_1454649270049_0.8879100382328033
19832,chartId_1431379280814_0.44763810281065635
47016,chartId_1459875776753_0.3019593085628003
2015,chartId_1382580264905_0.9718963061164033
19412,chartId_1430704195138_0.8914843789420024
124,chartId_1366337663109_0.9526136736950791
50111,chartId_1462700621450_0.10924158687703311
33499,chartId_1446551896780_0.5028275486456302
38083,chartId_1451225840996_0.1026513697579503
33346,chartId_1446401124583_0.1028272621889515
9845,chartId_1412056029615_0.43873218354141025
20106,chartId_1431653351598_0.05120779491705235
29753,chartId_1443165425789_0.28408901183398194
7411,chartId_1404900383592_0.9182753492862514
51877,chartId_1464404992240_0.7652467889992509
32360,chartId_1445477703765_0.5180223830975592
42094,chartId_1455225037923_0.8125801358837634
34847,chartId_1447707467540_0.964261202889384
34267,chartId_1447232936502_0.4671722315167334
47158,chartId_1459986475874_0.6775190897202281
32707,chartId_1445779184760_0.6240221390035003
37836,chartId_1450750501607_0.6019400000478147
43078,chartId_1456194054870_0.33957527531310916
36403,chartId_1449234106421_0.186587570381067
17347,chartId_1427833214235_0.8639428362383582
13125,chartId_1419581002947_0.23925018669859777
16450,chartId_1426511591708_0.9724931117331255
39162,chartId_1452572801375_0.08778418134897947
55358,chartId_1468941208442_0.7085670694800766
44694,chartId_1457511505338_0.5699818247578622
19066,chartId_1430253545782_0.04452690153440386
41152,chartId_1454343154017_0.7984999012240057
49685,chartId_1462252664071_0.48313176701776683
7165,chartId_1404269850631_0.3719637756447478
17877,chartId_1428568365284_0.19128736772479954
13608,chartId_1420816014513_0.9426157265714392
6497,chartId_1403173373848_0.3653649583057095
53675,chartId_1466446653103_0.2018636914435774
18722,chartId_1429724830288_0.5241636888017394
31648,chartId_1444847299883_0.025266355634395832
50441,chartId_1463003883896_0.5754275382496417
55405,chartId_1469005525417_0.502448514743945
30676,chartId_1443991572294_0.21565527421669195
55,chartId_1365380558105_0.8385615128713036
29236,chartId_1442852139003_0.015022712684485795
25208,chartId_1437629284553_0.1689998869419725
21140,chartId_1432824930644_0.23300239973677578
20616,chartId_1432191173243_0.7388421030162287
18530,chartId_1429563352107_0.9599889950887431
10258,chartId_1412805349055_0.8908322124633614
46080,chartId_1458758538338_0.7842031379695982
48921,chartId_1461454092374_0.8638837669289804
5237,chartId_1400561234915_0.0718002670615735
34302,chartId_1447259024021_0.18424292781324253
56197,chartId_1470657078972_0.0691283085440782
11586,chartId_1416108206112_0.20051493998424968
76,chartId_1365565377288_0.31214533444633363
51378,chartId_1463994856794_0.5643966729278365
5471,chartId_1401070963619_0.7866642970730919
40806,chartId_1453989516501_0.32022061002926566
49957,chartId_1462477383303_0.7015096491650485
5223,chartId_1400536577079_0.2529961678381665
19375,chartId_1430667066532_0.7526961357404502
43102,chartId_1456222730291_0.8811530124331586
29777,chartId_1443183249432_0.24161217059762657
41491,chartId_1454655440185_0.08997530101987033
